s39,s40,s41,v92,v93,v94,v95,v96,v97,v98,v99,oh53,oh54,oh55,oh56,oh57,v100,v101,v102,v103,v104,v105,v106,v107,oh58,oh59,oh60,oh61,oh62
0.76843,0.62988,0.69153,0.03274,0.03708,0.19808,0.16444,0.00219,0.16079,0.28641,0.0719,0.32593,0.37353,0.65857,0.32959,0.17883,0.0277,0.08241,0.19001,0.0433,0.06741,0.22154,0.1587,0.05466,0.33203,0.29175,0.56518,0.24048,0.1941
0.71594,0.58655,0.672,0.04239,0.02627,0.24007,0.15053,0.05539,0.15363,0.31265,0.05698,0.14222,0.20386,0.54932,0.23499,0.02563,0.02896,0.03554,0.2477,0.01289,0.04117,0.23795,0.18167,0.03425,0.10254,0.06043,0.41687,0.04517,0.01831
0.69091,0.57678,0.52857,0.03191,0.08602,0.16542,0.24332,0.08855,0.06652,0.31411,0.11813,0.26001,0.3064,0.54444,0.40833,0.01831,0.04366,0.11382,0.20868,0.02629,0.09695,0.2598,0.13155,0.01931,0.20691,0.14343,0.44372,0.17456,0.00855
0.77331,0.64026,0.50721,0.01972,0.02008,0.20147,0.27166,0.00291,0.15333,0.36512,0.14319,0.3595,0.38818,0.6781,0.36438,0.06653,0.07724,0.17305,0.20231,0.02063,0.15512,0.29624,0.13036,0.05247,0.25146,0.13916,0.43029,0.16358,-0.06591
0.66833,0.54382,0.51453,0.03148,0.02626,0.16457,0.28352,0.00875,0.13096,0.3418,0.1417,0.35767,0.40344,0.64026,0.37232,0.06775,0.00083,0.23332,0.14972,0.03402,0.13573,0.29369,0.08561,0.02333,0.35705,0.35584,0.57128,0.39612,0.07935
0.73852,0.60547,0.49378,0.01637,0.02163,0.1493,0.24435,0.00109,0.11753,0.30099,0.12977,0.35218,0.37598,0.59082,0.35035,0.08667,0.07178,0.19211,0.16329,0.00464,0.16228,0.2762,0.11753,0.06559,0.35217,0.2478,0.48278,0.24231,0.02015
0.74035,0.61096,0.50721,0.0235,0.00875,0.18281,0.25362,0.01421,0.13365,0.33633,0.13007,0.34058,0.37475,0.63782,0.36438,0.07446,0.03191,0.19624,0.16754,0.017,0.13633,0.28276,0.12767,0.03971,0.31311,0.26672,0.50781,0.24659,0.03418
0.68542,0.5603,0.51697,0.00755,0.04377,0.19172,0.21497,0.02441,0.16019,0.31666,0.11903,0.32227,0.33325,0.60913,0.28138,0.07873,0.06296,0.16121,0.17178,0.00824,0.13811,0.26162,0.12559,0.06048,0.28869,0.19714,0.44433,0.18738,0.00611
0.50903,0.45532,0.33936,0.03484,0.03245,0.27527,0.15052,0.0532,0.17481,0.34289,0.06235,-0.24292,-0.19226,0.20386,-0.15381,-0.37048,0.0764,0.06695,0.24898,0.02629,0.09307,0.26127,0.1599,0.04774,-0.21301,-0.3241,0.03418,-0.29297,-0.40344
0.59753,0.50964,0.25269,0.04576,0.02111,0.20105,0.21753,0.05466,0.15363,0.32649,0.15841,0.14283,0.07629,0.3656,0.05127,-0.18127,0.06423,0.16791,0.21759,0.01804,0.14289,0.30572,0.16348,0.06851,-0.00549,-0.09888,0.21423,-0.12024,-0.29785
0.60363,0.51636,0.26795,0.02896,0.00154,0.24601,0.22579,0.02405,0.17392,0.37095,0.11008,0.04822,0.09033,0.44434,0.0885,-0.177,0.08437,0.16997,0.18281,0.00825,0.1584,0.2773,0.1238,0.06741,0.03601,-0.08667,0.17639,-0.0769,-0.28808
0.60974,0.51758,0.31555,0.01133,0.02833,0.1773,0.23765,0.0102,0.1411,0.3203,0.12947,0.18555,0.20203,0.45716,0.16846,-0.07935,0.05877,0.16997,0.18493,0.04123,0.14021,0.27912,0.15392,0.08016,0.08667,0.00122,0.26733,-0.0476,-0.20019
0.56762,0.47546,0.25635,0.00252,0.00669,0.16457,0.25311,0.00692,0.11962,0.3203,0.14826,0.15686,0.1532,0.39002,0.14527,-0.14648,0.07345,0.16224,0.17687,0.01649,0.14617,0.26673,0.13394,0.07542,0.04638,-0.06042,0.19409,-0.07995,-0.25268
0.54931,0.4718,0.28199,0.01554,0.00464,0.15524,0.23352,0.0102,0.1065,0.29844,0.14618,0.19471,0.17212,0.39551,0.17762,-0.10437,0.03484,0.20963,0.12555,0.02887,0.14617,0.25616,0.07159,0.00984,0.19165,0.14099,0.32165,0.17517,-0.10742
0.64941,0.55847,0.24048,0.01301,0.05511,0.17645,0.24228,0.05028,0.09218,0.32285,0.13096,0.05494,0.07385,0.32776,0.13916,-0.21301,0.0936,0.15555,0.14208,0.05413,0.15661,0.23211,0.06861,0.04299,0.06042,-0.07568,0.12878,-0.01159,-0.26001
0.24841,0.18005,0.48523,0.0151,0.01855,0.19469,0.22836,0.02623,0.12619,0.32868,0.12142,0.22706,0.24902,0.52918,0.271,-0.02136,0.04743,0.13804,0.18068,0.01186,0.11366,0.25288,0.13394,0.04955,0.21606,0.1471,0.4071,0.13306,-0.01648
0.48278,0.40161,0.17762,0.00545,0.03451,0.19087,0.21291,0.01968,0.15423,0.31447,0.11933,0.01038,0.01831,0.29297,-0.02258,-0.23377,0.07135,0.20294,0.20189,0.03763,0.16825,0.31701,0.12022,0.03534,0.02502,-0.07873,0.21179,-0.03418,-0.31921
0.62133,0.52124,0.30823,0.00798,0.03914,0.18917,0.20517,0.03461,0.15572,0.30755,0.1244,0.12085,0.10925,0.38147,0.06287,-0.13367,0.04576,0.18954,0.20783,0.05981,0.14229,0.31264,0.11156,0.00256,0.08789,0.02136,0.32043,0.09217,-0.20324
0.65063,0.55908,0.37049,0.01552,0.02575,0.20233,0.22476,0.00474,0.15721,0.33269,0.11903,0.12635,0.14892,0.44007,0.11841,-0.11719,0.06129,0.15709,0.20826,0.02474,0.13454,0.29005,0.16079,0.07069,0.04211,-0.047,0.25268,-0.07629,-0.23315
1.60217,1.09924,2.99927,0.01008,0.04274,0.20105,0.20465,0.03899,0.16616,0.31739,0.1256,0.14222,0.12756,0.41687,0.07691,-0.11475,0.06716,0.16791,0.19723,0.00206,0.14498,0.28823,0.13991,0.05976,0.10864,0.01099,0.2948,0.00855,-0.18798
0.58776,0.49683,0.37232,0.0172,0.01853,0.21208,0.20465,0.00182,0.1599,0.32686,0.1062,0.1056,0.13061,0.4358,0.10865,-0.11169,0.04701,0.12671,0.20698,0.06237,0.10679,0.26746,0.18167,0.0849,0.06042,-0.00793,0.28991,-0.08178,-0.15808
1.97815,1.32996,3.65662,0.00545,0.05511,0.18621,0.22424,0.03426,0.16288,0.31848,0.12589,0.17457,0.18249,0.45044,0.11719,-0.08301,0.05624,0.15091,0.17559,0.03763,0.12738,0.25762,0.14527,0.07542,0.13,0.04822,0.3009,0.00367,-0.13061
0.55298,0.47974,0.44068,0.03442,0.07159,0.17347,0.22373,0.02077,0.16348,0.30718,0.10501,0.27344,0.32349,0.57312,0.23865,0.05859,0.0785,0.16532,0.19172,0.00927,0.15154,0.28167,0.14021,0.0747,0.17395,0.05981,0.33569,0.04883,-0.1361
0.50477,0.44739,0.35706,0.00167,0.00207,0.17772,0.23301,0.00291,0.1238,0.31739,0.13365,0.15992,0.16235,0.41809,0.1648,-0.11353,0.03064,0.21787,0.14675,0.03144,0.14796,0.28021,0.08501,0.00437,0.19226,0.14771,0.35888,0.18494,-0.11047
0.52002,0.44556,0.39307,0.0151,0.01699,0.193,0.21187,0.00109,0.14558,0.31556,0.11187,0.12696,0.14892,0.42664,0.12879,-0.10193,0.01637,0.16019,0.25236,0.03093,0.10441,0.33013,0.19539,0.03607,0.05432,0.03052,0.39367,-0.0061,-0.1593
0.47242,0.42115,0.43885,0.01384,0.02523,0.18621,0.21238,0.00583,0.14558,0.3101,0.11306,0.19776,0.21789,0.48584,0.18799,-0.03357,0.02435,0.15863,0.20231,0.04175,0.10918,0.28604,0.16645,0.05064,0.19287,0.15747,0.4486,0.10804,-0.03051
0.46204,0.4065,0.42725,0.02308,0.0443,0.2053,0.20981,0.0113,0.17004,0.32467,0.10501,0.17762,0.21118,0.5066,0.15869,-0.03723,0.10494,0.15143,0.18153,0.02113,0.16228,0.26308,0.11544,0.07616,0.19775,0.04517,0.30639,0.07019,-0.13427
0.48706,0.45411,0.31922,0.00126,0.00824,0.18578,0.2227,0.00473,0.13543,0.31703,0.12798,0.13245,0.13428,0.40162,0.12452,-0.1294,0.06716,0.14937,0.17814,0.01701,0.13424,0.25871,0.13513,0.07032,0.09704,-0.00061,0.25573,-0.02075,-0.17761
0.45411,0.40406,0.29785,0.01385,0.01288,0.16712,0.22166,0.00291,0.125,0.30026,0.11843,0.11536,0.1355,0.37598,0.12024,-0.12695,0.0403,0.17254,0.16626,0.01186,0.12857,0.2649,0.11007,0.0266,0.11047,0.05188,0.29113,0.06592,-0.15258
0.50232,0.43213,0.4187,0.01972,0.02781,0.17179,0.24228,0.00255,0.13693,0.31884,0.12619,0.25513,0.28381,0.53101,0.25086,-0.00305,0.03232,0.18284,0.19935,0.0098,0.12887,0.30061,0.13454,0.02113,0.16357,0.11658,0.40344,0.12818,-0.10009
0.45472,0.40467,0.34546,0.01301,0.03502,0.16627,0.23558,0.01348,0.13722,0.30937,0.12708,0.20508,0.224,0.46326,0.1825,-0.05493,0.01301,0.20397,0.21716,0.02835,0.12738,0.33086,0.13632,0.00875,0.1001,0.08118,0.39367,0.11475,-0.16052
0.43335,0.38697,0.36011,0.00167,0.01338,0.19766,0.21547,0.00802,0.14677,0.32212,0.1235,0.16419,0.16662,0.45105,0.15076,-0.0885,0.00503,0.19212,0.17305,0.00361,0.11485,0.28459,0.11962,0.00182,0.12634,0.11902,0.36804,0.12329,-0.10864
0.47669,0.42115,0.44861,0.01931,0.04893,0.2019,0.20259,0.01786,0.17034,0.31666,0.10352,0.23377,0.26184,0.55237,0.20386,0.02197,0.0403,0.15349,0.17687,0.01649,0.11753,0.26053,0.13394,0.04664,0.16235,0.10376,0.35827,0.08423,-0.07812
0.49744,0.42664,0.26673,0.01176,1e-05,0.15864,0.25671,0.0102,0.11157,0.31775,0.15692,0.13123,0.11413,0.34241,0.11414,-0.18982,0.03778,0.18284,0.20698,0.00619,0.13275,0.30718,0.14199,0.02842,0.0885,0.03357,0.33142,0.0409,-0.1831
0.48096,0.42847,0.46997,0.01721,0.02781,0.18577,0.20002,0.00474,0.14677,0.30099,0.10352,0.1941,0.21912,0.48645,0.18616,-0.0177,0.04366,0.14267,0.16457,0.04278,0.11366,0.24232,0.1405,0.06814,0.20752,0.14404,0.38086,0.09339,-0.02502
0.49378,0.4181,0.46692,0.02812,0.07108,0.16584,0.21032,0.02587,0.15781,0.29115,0.10173,0.23621,0.2771,0.51575,0.19287,0.02808,0.01259,0.19109,0.22013,0.04279,0.11962,0.3243,0.13006,0.01932,0.13244,0.11414,0.4309,0.1648,-0.1123
0.45594,0.39429,0.42115,0.02938,0.03193,0.19723,0.21291,0.00291,0.15721,0.31994,0.10233,0.20142,0.24414,0.52796,0.2063,-0.00794,0.0827,0.16739,0.16966,0.00516,0.15572,0.26418,0.11634,0.06814,0.22644,0.1062,0.35034,0.11231,-0.09216
0.52369,0.45655,0.48706,0.03148,0.04583,0.18281,0.19692,0.0051,0.15512,0.29625,0.09158,0.27588,0.32165,0.58472,0.26734,0.0885,0.04407,0.17924,0.18153,0.02062,0.13513,0.28276,0.11574,0.02368,0.24963,0.18555,0.44677,0.20996,-0.02685
0.46631,0.39917,0.45533,0.0235,0.01854,0.21165,0.22888,0.00728,0.1596,0.34362,0.11575,0.23011,0.26428,0.56885,0.24231,-0.00671,0.07178,0.13855,0.17899,0.05309,0.13126,0.25179,0.15661,0.09984,0.224,0.11963,0.37719,0.05677,-0.04455
0.5304,0.44739,0.43152,0.02812,0.01443,0.19384,0.22166,0.03462,0.12798,0.32322,0.10829,0.24353,0.28442,0.56336,0.30152,0.02197,0.02098,0.22251,0.13063,0.03402,0.14378,0.26964,0.07219,0.00583,0.26855,0.23804,0.42602,0.27832,-0.02563
0.48706,0.4303,0.38025,0.01972,0.05511,0.17687,0.21703,0.02187,0.15632,0.30536,0.11157,0.17579,0.20447,0.45899,0.13916,-0.05249,0.05709,0.16842,0.18026,0.02062,0.13812,0.27402,0.13871,0.06413,0.08728,0.00427,0.26367,-0.02014,-0.19531
0.46753,0.40345,0.4364,0.02561,0.05099,0.18366,0.20517,0.01384,0.1587,0.30281,0.10053,0.23865,0.27588,0.54017,0.21546,0.03296,0.04702,0.1576,0.19256,0.01236,0.12469,0.27693,0.14259,0.04955,0.13794,0.06958,0.34668,0.05494,-0.11718
0.5188,0.44251,0.39185,0.034,0.04327,0.20402,0.24126,0.06013,0.11843,0.34581,0.11545,0.15259,0.20203,0.49561,0.2533,-0.08362,0.05037,0.17563,0.1493,0.04176,0.13752,0.25251,0.08084,0.01421,0.16357,0.09033,0.30517,0.13977,-0.11779
0.46875,0.38636,0.34729,0.00294,0.00206,0.14422,0.26445,0.00401,0.10262,0.31083,0.15513,0.23499,0.23071,0.43824,0.22827,-0.0824,0.0722,0.14318,0.1353,0.03299,0.13424,0.21753,0.11425,0.08599,0.17761,0.07263,0.26733,0.03357,-0.09704
0.50232,0.41687,0.40161,0.0151,0.02214,0.17306,0.22115,0.00256,0.13454,0.305,0.11724,0.28077,0.30273,0.55176,0.27649,0.04089,0.08102,0.18696,0.14506,0.02887,0.16586,0.25689,0.11873,0.09073,0.22156,0.10376,0.3125,0.06958,-0.11779
0.4657,0.38147,0.38758,0.02728,0.02008,0.19468,0.22166,0.00947,0.14856,0.32394,0.10889,0.18433,0.224,0.50415,0.2002,-0.03845,0.02812,0.14885,0.1828,0.04536,0.1062,0.26235,0.15482,0.05648,0.10193,0.06104,0.32409,0.00733,-0.11535
0.46936,0.3949,0.29297,0.03861,0.09117,0.17179,0.31188,0.09802,0.06802,0.36804,0.15304,0.23194,0.28808,0.53528,0.39612,-0.08118,0.0466,0.17564,0.17305,0.02628,0.13484,0.27293,0.13692,0.05903,0.15442,0.08667,0.33569,0.05555,-0.12146
0.46387,0.39795,0.34973,0.02392,0.02317,0.16669,0.25156,0.00437,0.13066,0.32103,0.12858,0.1764,0.21118,0.45105,0.18372,-0.08667,0.05624,0.1437,0.21631,0.01701,0.1232,0.2875,0.16198,0.06085,0.10986,0.02808,0.33935,0.00794,-0.14221
0.50415,0.42725,0.35889,0.01343,0.01442,0.17475,0.24435,0.00146,0.13126,0.32285,0.13186,0.24048,0.26001,0.51148,0.24292,-0.0293,0.04197,0.14319,0.21122,0.03402,0.11276,0.28276,0.16825,0.06048,0.14099,0.07996,0.38391,0.03968,-0.08972
0.58289,0.50965,0.39185,0.0298,0.017,0.15652,0.27631,0.01384,0.11993,0.32978,0.13872,0.3064,0.34973,0.57496,0.32959,0.02258,0.02812,0.22198,0.12639,0.04331,0.14855,0.26563,0.06383,0.0062,0.27221,0.23132,0.4132,0.2826,-0.03173
0.64026,0.55176,0.46265,0.02896,0.03657,0.17985,0.23404,0.00073,0.14767,0.31994,0.11485,0.27527,0.31738,0.57618,0.27405,0.04028,0.0382,0.18799,0.19426,0.01803,0.13603,0.29989,0.14706,0.0459,0.25329,0.19775,0.47729,0.1764,-0.02502
0.60975,0.52063,0.55115,0.00839,0.00772,0.18875,0.22424,0.00182,0.13722,0.32066,0.1238,0.35523,0.36743,0.63904,0.35828,0.10193,0.04995,0.17151,0.20995,0.01598,0.13483,0.30171,0.15691,0.05466,0.29724,0.22461,0.52673,0.20569,0.02137
0.58167,0.49683,0.45288,0.00839,0.00566,0.16118,0.24693,0.00328,0.11664,0.31301,0.13693,0.30091,0.31311,0.54505,0.3064,0.02075,0.07178,0.14885,0.1616,0.03969,0.13722,0.24414,0.13662,0.09036,0.29358,0.18921,0.42175,0.14222,0.01282
0.58411,0.5066,0.45777,0.00671,0.00772,0.17136,0.23404,0.00036,0.12499,0.31264,0.13066,0.29786,0.30762,0.5542,0.29847,0.03052,0.07724,0.18543,0.17899,0.00774,0.16228,0.28495,0.12141,0.06158,0.28015,0.16785,0.42541,0.17701,-0.05188
0.55603,0.48829,0.4364,0.01679,0.04018,0.17179,0.27012,0.043,0.09755,0.33852,0.14438,0.32349,0.3479,0.5951,0.39551,0.02808,0.05415,0.22508,0.16796,0.04227,0.16884,0.30353,0.09367,0.01712,0.33752,0.25879,0.50048,0.30884,-0.00793
0.57984,0.49805,0.44617,0.00924,0.01339,0.16627,0.24126,0.00146,0.1247,0.31338,0.13305,0.31067,0.3241,0.56336,0.30823,0.03845,0.06422,0.17254,0.17602,0.02475,0.14557,0.27328,0.10948,0.03826,0.28503,0.19165,0.44494,0.22095,-0.01281
0.61829,0.52552,0.46082,0.02393,0.02008,0.17984,0.25465,0.00656,0.13812,0.33451,0.13036,0.31311,0.3479,0.60669,0.3241,0.04639,0.02812,0.17306,0.19468,0.03041,0.12022,0.28968,0.15452,0.04591,0.224,0.18311,0.46325,0.1471,-0.02197
0.61585,0.51941,0.4242,0.00294,0.03347,0.16628,0.23867,0.02623,0.13633,0.31156,0.14021,0.30762,0.30334,0.54261,0.26368,0.02075,0.08521,0.20345,0.12851,0.06186,0.17839,0.25434,0.05459,0.03024,0.2893,0.16541,0.35034,0.23865,-0.07568
0.57679,0.49195,0.5304,0.00587,0.02111,0.18493,0.24796,0.00984,0.14229,0.33414,0.13932,0.35157,0.36011,0.62622,0.33509,0.06653,0.05331,0.20138,0.17603,0.04692,0.15453,0.2937,0.09665,0.01312,0.30945,0.23193,0.48523,0.28748,-0.00671
0.57984,0.49195,0.52674,0.00755,0.00824,0.19044,0.23661,0.00073,0.13871,0.33087,0.13156,0.33692,0.3479,0.62195,0.33814,0.06775,0.06171,0.18542,0.17263,0.01804,0.15124,0.27948,0.13185,0.06632,0.31799,0.22827,0.47668,0.20691,0.00855
0.55359,0.47669,0.4657,0.01217,0.03759,0.16967,0.22682,0.01604,0.1411,0.30609,0.12261,0.34913,0.36682,0.61097,0.32227,0.09827,0.0999,0.17151,0.13785,0.00619,0.17033,0.23976,0.09337,0.08235,0.33996,0.1947,0.39306,0.20203,-0.00854
0.59021,0.50538,0.51514,0.02603,0.01133,0.15652,0.27682,0.01458,0.10352,0.33014,0.1787,0.37293,0.33508,0.56031,0.34851,0.00732,0.03358,0.19263,0.16499,0.05103,0.13543,0.27802,0.14557,0.06522,0.34729,0.29846,0.53588,0.23804,0.07019
0.56763,0.47364,0.40222,0.00546,0.01905,0.13445,0.25002,0.01822,0.1056,0.29224,0.14856,0.29908,0.29114,0.48462,0.26856,-0.00488,0.07052,0.18646,0.18068,0.00671,0.1581,0.28713,0.1232,0.05647,0.23742,0.13489,0.39489,0.14283,-0.08606
0.53284,0.44861,0.49866,0.00503,0.02884,0.15736,0.24744,0.01604,0.12738,0.3101,0.13961,0.37537,0.38269,0.60913,0.34851,0.08972,0.02561,0.18954,0.15481,0.01237,0.12798,0.26709,0.11604,0.03097,0.31433,0.2771,0.49987,0.26245,0.05249
0.5542,0.4834,0.44251,0.02644,0.00721,0.13912,0.27631,0.02805,0.09368,0.31484,0.1411,0.33753,0.37598,0.57618,0.38452,0.04883,0.01175,0.21323,0.14845,0.0031,0.13185,0.27839,0.10261,0.00801,0.28259,0.2655,0.47912,0.26917,0.01282
0.55542,0.47303,0.5127,0.0277,0.01854,0.17009,0.24899,0.01093,0.13037,0.32213,0.1244,0.33082,0.37109,0.61585,0.34912,0.07629,0.02686,0.17305,0.20826,0.03247,0.11932,0.30134,0.16526,0.04627,0.28015,0.24109,0.54077,0.20264,0.03602
0.60852,0.52979,0.56214,0.02435,0.03657,0.18197,0.22166,0.00473,0.14916,0.31301,0.11097,0.36499,0.40039,0.66224,0.35706,0.13794,0.02981,0.16585,0.22013,0.05567,0.11724,0.30645,0.18704,0.06522,0.36133,0.31799,0.63476,0.25208,0.12146
0.57984,0.49744,0.46936,0.00168,0.00875,0.14973,0.25724,0.00473,0.11038,0.31047,0.14767,0.3772,0.37964,0.5951,0.36927,0.07507,0.03736,0.14937,0.1811,0.04536,0.11306,0.26126,0.15363,0.0645,0.3125,0.25818,0.51879,0.20447,0.08118
0.58411,0.49744,0.48767,0.02477,0.01803,0.14846,0.2495,0.03425,0.11485,0.3039,0.16198,0.36255,0.32654,0.54017,0.30518,0.03113,0.0701,0.17615,0.18535,0.01289,0.15184,0.28386,0.1229,0.05174,0.25085,0.14893,0.41565,0.16419,-0.05981
0.56885,0.48462,0.43091,0.00546,0.00618,0.16415,0.26909,0.00911,0.11903,0.33123,0.1596,0.32471,0.31677,0.55298,0.30945,-0.00183,0.0235,0.19675,0.20571,0.01598,0.13065,0.31592,0.15392,0.0317,0.27038,0.23621,0.53222,0.21729,0.00306
0.56336,0.47425,0.44434,1e-05,0.00978,0.14846,0.25517,0.00693,0.11008,0.30791,0.14767,0.31739,0.31738,0.53101,0.30579,0.01526,0.08521,0.18336,0.20274,0.02938,0.16675,0.3039,0.15959,0.09473,0.28747,0.16357,0.45532,0.12879,-0.05371
0.57679,0.47486,0.42481,0.02435,0.01648,0.16669,0.25518,0.00947,0.10769,0.32358,0.16497,0.32593,0.29053,0.5304,0.31006,-0.0116,0.05961,0.1849,0.18366,0.00258,0.14945,0.28859,0.12767,0.04992,0.26306,0.17639,0.44067,0.17945,-0.04272
0.60425,0.52125,0.48401,0.02098,0.01545,0.18875,0.26136,0.00728,0.1417,0.3469,0.13633,0.31739,0.3479,0.61951,0.32959,0.03845,0.04365,0.17048,0.17856,0.02216,0.12976,0.27401,0.13841,0.05356,0.21728,0.15381,0.41076,0.12757,-0.04821
0.59205,0.50354,0.42664,0.0403,0.06233,0.13573,0.2928,0.00911,0.05936,0.32358,0.19808,0.39429,0.33569,0.53101,0.40955,-0.01099,0.07346,0.20808,0.14124,0.03712,0.17272,0.26855,0.07785,0.03753,0.29236,0.18555,0.38879,0.2295,-0.06103
0.58533,0.5011,0.41016,0.01385,0.04378,0.17008,0.24744,0.01895,0.14498,0.32103,0.13335,0.32227,0.34241,0.58716,0.29053,0.04944,0.06002,0.20294,0.15566,0.00464,0.16019,0.2773,0.11216,0.05538,0.27038,0.18311,0.4071,0.17762,-0.05737
0.5658,0.50049,0.49561,0.04198,0.03503,0.1527,0.27424,0.01166,0.08711,0.32504,0.18853,0.39917,0.33813,0.55787,0.37964,0.01343,0.06129,0.16122,0.1862,0.02629,0.13693,0.27402,0.14617,0.07179,0.224,0.13489,0.40283,0.10376,-0.05615
0.53284,0.45777,0.46021,0.01175,0.05666,0.14548,0.28353,0.05029,0.06951,0.3254,0.15572,0.36255,0.37964,0.58899,0.44678,0.04394,0.08731,0.1504,0.17093,0.02165,0.14915,0.25325,0.13275,0.09109,0.23254,0.10559,0.35156,0.07996,-0.07263
0.57496,0.49622,0.38575,0.05373,0.08911,0.16288,0.32425,0.10968,0.06294,0.36913,0.14946,0.34302,0.42114,0.65552,0.52674,0.03723,0.08899,0.17306,0.18322,0.06237,0.16348,0.27984,0.09277,0.03316,0.17517,0.04578,0.30944,0.11963,-0.1593
0.5719,0.49073,0.45349,0.0151,0.04635,0.1756,0.22733,0.01968,0.15035,0.31155,0.12082,0.31678,0.33874,0.59143,0.28382,0.06958,0.06003,0.19778,0.18493,0.00516,0.15721,0.29879,0.12708,0.04846,0.26428,0.177,0.44311,0.18311,-0.05737
0.56824,0.47913,0.45899,0.05877,0.03193,0.18026,0.30363,0.07361,0.10829,0.36949,0.13394,0.36133,0.44678,0.70618,0.48462,0.08728,0.05793,0.22354,0.15651,0.01753,0.17064,0.2926,0.12022,0.06267,0.38452,0.30029,0.52551,0.27954,0.0354
0.60914,0.5188,0.33142,0.00461,0.03708,0.15482,0.26084,0.02223,0.13036,0.31739,0.14767,0.30274,0.30945,0.53223,0.26551,0.00061,0.09948,0.22096,0.16033,0.04588,0.19868,0.29406,0.08621,0.05393,0.19592,0.05127,0.28198,0.10559,-0.21057
0.56031,0.4834,0.4065,0.04869,0.05563,0.18409,0.32528,0.08162,0.09725,0.38808,0.15364,0.33143,0.40222,0.66712,0.46814,0.01709,0.08059,0.17873,0.1845,0.0,0.16079,0.28494,0.12976,0.06996,0.23193,0.11475,0.38024,0.11475,-0.09704
0.58533,0.48462,0.39185,0.00504,0.01597,0.17179,0.24589,0.00693,0.11157,0.32139,0.14587,0.2771,0.26977,0.51697,0.2887,-0.02136,0.06884,0.21787,0.13869,0.02732,0.17511,0.27329,0.08174,0.04044,0.27221,0.17212,0.3717,0.20447,-0.08606
0.50415,0.43763,0.41993,0.00127,0.00361,0.16754,0.26188,0.00146,0.11574,0.32904,0.15244,0.33448,0.33264,0.57373,0.33692,0.02258,0.05793,0.1983,0.16881,0.02422,0.15602,0.28531,0.13275,0.06741,0.22705,0.14282,0.38574,0.11414,-0.09216
0.5481,0.46937,0.48279,0.05078,0.02731,0.1281,0.30414,0.0634,0.07428,0.32503,0.13991,0.45289,0.52673,0.71106,0.55909,0.16663,0.05331,0.19314,0.15524,0.02525,0.14975,0.27001,0.1238,0.06413,0.34546,0.26794,0.49133,0.23804,0.03907
0.59998,0.50354,0.55664,0.02644,0.06129,0.14719,0.24538,0.02041,0.13902,0.2999,0.12321,0.41749,0.45593,0.66773,0.3833,0.1654,0.06591,0.16894,0.16287,0.00258,0.14468,0.25944,0.11305,0.05539,0.32776,0.23193,0.4663,0.23499,0.03174
0.47791,0.41932,0.39246,0.01217,0.00103,0.18281,0.25414,0.0113,0.12798,0.3367,0.13842,0.19104,0.20874,0.47181,0.20996,-0.09216,0.05415,0.17564,0.19596,0.02732,0.14021,0.2926,0.15363,0.06632,0.21545,0.13672,0.4187,0.10437,-0.07141
0.46936,0.43091,0.2948,0.00336,0.04327,0.18409,0.26033,0.0277,0.10441,0.34217,0.15304,0.09705,0.09216,0.35706,0.14344,-0.21607,0.08144,0.20963,0.18747,0.02578,0.17929,0.30936,0.11694,0.05247,0.11841,0.0,0.26977,0.03052,-0.24841
0.49012,0.43274,0.36072,0.00545,0.01854,0.17942,0.26342,0.01785,0.11545,0.34034,0.14856,0.23255,0.24048,0.49866,0.26245,-0.07141,0.01972,0.21839,0.18365,0.00567,0.1405,0.31227,0.12588,0.01312,0.12512,0.09644,0.36071,0.10315,-0.16235
0.42603,0.3827,0.15015,0.0021,0.02215,0.16754,0.28662,0.01385,0.105,0.34654,0.16736,0.13916,0.13611,0.3772,0.16236,-0.20325,0.06675,0.22405,0.18111,0.05723,0.1772,0.3141,0.09426,0.01749,-0.07202,-0.16907,0.09155,-0.10131,-0.43457
0.50599,0.43824,0.37903,0.01091,0.02164,0.17136,0.27734,0.02478,0.10799,0.34325,0.15274,0.24048,0.25635,0.50293,0.28199,-0.07202,0.04827,0.20396,0.18705,0.01495,0.15243,0.30499,0.1229,0.03134,0.22766,0.15747,0.42663,0.17517,-0.08422
0.42603,0.38025,0.29297,0.00587,0.0206,0.20486,0.2495,0.00947,0.15602,0.35236,0.14021,0.14771,0.15625,0.45105,0.13184,-0.13916,0.06045,0.24259,0.17305,0.03042,0.18346,0.32029,0.10411,0.03097,0.14465,0.05676,0.30578,0.09278,-0.23071
0.36499,0.34485,0.20325,0.01175,0.01597,0.17008,0.27322,0.00109,0.11038,0.33925,0.16646,0.10071,0.08362,0.32837,0.10254,-0.23987,0.07556,0.22457,0.17856,0.08506,0.18376,0.31227,0.07636,0.00546,0.02319,-0.08667,0.17028,0.01404,-0.35278
0.4181,0.40162,0.22705,0.00882,0.00619,0.18578,0.27527,0.00328,0.12708,0.35419,0.16557,0.15809,0.14526,0.4126,0.15259,-0.18066,0.05919,0.22662,0.19596,0.07682,0.17332,0.32867,0.09337,0.00292,0.0354,-0.05066,0.23132,0.04029,-0.31921
